district,year,season,crop,sowing_date,harvest_date,estimated_yield_kg_per_ha,ndvi.early,ndvi.mid,ndvi.late,soil_type,ph_range,organic_carbon,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,annual_avg_rainfall_mm,monsoon_rainfall_mm,avg_annual_temp_C,avg_max_temp_C,avg_min_temp_C,avg_relative_humidity_pct,growing_degree_days_GDD,typical_monsoon_onset,typical_monsoon_end,notes,ndvi.early_from_ndvi,ndvi.mid_from_ndvi,ndvi.late_from_ndvi
Moga,2024,Kharif,Cotton,2024-06-20,2024-10-15,2409,0.28,0.45,0.39,Clay Loam,"[7.6, 7.7]",0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.24,0.43,0.36
Moga,2024,Zaid,Moong,2024-03-15,2024-06-10,1758,0.26,0.39,0.33,Clay Loam,"[7.6, 7.7]",0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.36,0.59,0.54
Moga,2024,Zaid,Vegetables,2024-03-15,2024-06-10,1419,0.21,0.31,0.21,Clay Loam,"[7.6, 7.7]",0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.36,0.59,0.54
Moga,2024,Zaid,Sunflower,2024-03-15,2024-06-10,1637,0.34,0.46,0.36,Clay Loam,"[7.6, 7.7]",0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.36,0.59,0.54
Mohali (SAS Nagar),2023,Rabi,Wheat,2023-11-15,2024-04-10,4123,0.36,0.47,0.4,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Mohali (SAS Nagar),2023,Rabi,Barley,2023-11-15,2024-04-10,1800,0.23,0.43,0.37,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Mohali (SAS Nagar),2023,Rabi,Mustard,2023-11-15,2024-04-10,1407,0.39,0.55,0.47,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Mohali (SAS Nagar),2023,Kharif,Paddy,2023-06-20,2023-10-15,4036,0.24,0.36,0.3,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Mohali (SAS Nagar),2023,Kharif,Maize,2023-06-20,2023-10-15,2669,0.36,0.5,0.45,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Mohali (SAS Nagar),2023,Kharif,Cotton,2023-06-20,2023-10-15,2147,0.35,0.52,0.46,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Mohali (SAS Nagar),2023,Zaid,Moong,2023-03-15,2023-06-10,2707,0.36,0.48,0.42,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Mohali (SAS Nagar),2023,Zaid,Vegetables,2023-03-15,2023-06-10,2281,0.32,0.43,0.34,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Mohali (SAS Nagar),2023,Zaid,Sunflower,2023-03-15,2023-06-10,2163,0.25,0.36,0.27,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Mohali (SAS Nagar),2024,Rabi,Wheat,2024-11-15,2025-04-10,3633,0.31,0.42,0.35,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.31,0.53,0.38
Mohali (SAS Nagar),2024,Rabi,Barley,2024-11-15,2025-04-10,1747,0.27,0.4,0.31,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.31,0.53,0.38
Mohali (SAS Nagar),2024,Rabi,Mustard,2024-11-15,2025-04-10,1797,0.24,0.41,0.36,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.31,0.53,0.38
Mohali (SAS Nagar),2024,Kharif,Paddy,2024-06-20,2024-10-15,4602,0.37,0.52,0.45,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.25,0.38,0.24
Mohali (SAS Nagar),2024,Kharif,Maize,2024-06-20,2024-10-15,2920,0.27,0.44,0.36,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.25,0.38,0.24
Mohali (SAS Nagar),2024,Kharif,Cotton,2024-06-20,2024-10-15,2779,0.25,0.44,0.35,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.25,0.38,0.24
Mohali (SAS Nagar),2024,Zaid,Moong,2024-03-15,2024-06-10,2126,0.37,0.54,0.45,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.38,0.51,0.42
Mohali (SAS Nagar),2024,Zaid,Vegetables,2024-03-15,2024-06-10,1805,0.34,0.51,0.43,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.38,0.51,0.42
Mohali (SAS Nagar),2024,Zaid,Sunflower,2024-03-15,2024-06-10,2144,0.38,0.57,0.52,,,,,,,595,446,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.38,0.51,0.42
Muktsar (Sri Muktsar Sahib),2023,Rabi,Wheat,2023-11-15,2024-04-10,2924,0.37,0.48,0.41,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Muktsar (Sri Muktsar Sahib),2023,Rabi,Barley,2023-11-15,2024-04-10,2148,0.36,0.54,0.46,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Muktsar (Sri Muktsar Sahib),2023,Rabi,Mustard,2023-11-15,2024-04-10,1806,0.2,0.33,0.25,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Muktsar (Sri Muktsar Sahib),2023,Kharif,Paddy,2023-06-20,2023-10-15,4044,0.25,0.41,0.33,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Muktsar (Sri Muktsar Sahib),2023,Kharif,Maize,2023-06-20,2023-10-15,2988,0.36,0.47,0.38,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Muktsar (Sri Muktsar Sahib),2023,Kharif,Cotton,2023-06-20,2023-10-15,2514,0.27,0.43,0.33,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Muktsar (Sri Muktsar Sahib),2023,Zaid,Moong,2023-03-15,2023-06-10,1944,0.22,0.41,0.33,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Muktsar (Sri Muktsar Sahib),2023,Zaid,Vegetables,2023-03-15,2023-06-10,1878,0.34,0.45,0.37,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Muktsar (Sri Muktsar Sahib),2023,Zaid,Sunflower,2023-03-15,2023-06-10,2110,0.27,0.43,0.38,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Muktsar (Sri Muktsar Sahib),2024,Rabi,Wheat,2024-11-15,2025-04-10,2989,0.2,0.3,0.23,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.34,0.57,0.5
Muktsar (Sri Muktsar Sahib),2024,Rabi,Barley,2024-11-15,2025-04-10,1489,0.3,0.48,0.4,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.34,0.57,0.5
Muktsar (Sri Muktsar Sahib),2024,Rabi,Mustard,2024-11-15,2025-04-10,1698,0.4,0.54,0.47,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.34,0.57,0.5
Muktsar (Sri Muktsar Sahib),2024,Kharif,Paddy,2024-06-20,2024-10-15,4560,0.23,0.41,0.33,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.33,0.55,0.45
Muktsar (Sri Muktsar Sahib),2024,Kharif,Maize,2024-06-20,2024-10-15,3258,0.25,0.45,0.39,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.33,0.55,0.45
Muktsar (Sri Muktsar Sahib),2024,Kharif,Cotton,2024-06-20,2024-10-15,2131,0.29,0.48,0.41,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.33,0.55,0.45
Muktsar (Sri Muktsar Sahib),2024,Zaid,Moong,2024-03-15,2024-06-10,2498,0.25,0.45,0.38,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.23,0.34,0.26
Muktsar (Sri Muktsar Sahib),2024,Zaid,Vegetables,2024-03-15,2024-06-10,2022,0.38,0.5,0.44,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.23,0.34,0.26
Muktsar (Sri Muktsar Sahib),2024,Zaid,Sunflower,2024-03-15,2024-06-10,1931,0.27,0.46,0.39,,,,,,,460,345,26.0,36.0,16.0,69,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.23,0.34,0.26
Pathankot,2023,Rabi,Wheat,2023-11-15,2024-04-10,3483,0.39,0.51,0.42,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Pathankot,2023,Rabi,Barley,2023-11-15,2024-04-10,2216,0.37,0.55,0.47,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Pathankot,2023,Rabi,Mustard,2023-11-15,2024-04-10,2112,0.23,0.33,0.23,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Pathankot,2023,Kharif,Paddy,2023-06-20,2023-10-15,4245,0.3,0.41,0.35,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Pathankot,2023,Kharif,Maize,2023-06-20,2023-10-15,2540,0.34,0.48,0.42,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Pathankot,2023,Kharif,Cotton,2023-06-20,2023-10-15,2495,0.32,0.45,0.36,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Pathankot,2023,Zaid,Moong,2023-03-15,2023-06-10,1948,0.26,0.41,0.36,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Pathankot,2023,Zaid,Vegetables,2023-03-15,2023-06-10,1793,0.3,0.46,0.4,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Pathankot,2023,Zaid,Sunflower,2023-03-15,2023-06-10,1992,0.34,0.53,0.44,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Pathankot,2024,Rabi,Wheat,2024-11-15,2025-04-10,2971,0.22,0.34,0.24,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.36,0.47,0.42
Pathankot,2024,Rabi,Barley,2024-11-15,2025-04-10,2157,0.23,0.38,0.3,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.36,0.47,0.42
Pathankot,2024,Rabi,Mustard,2024-11-15,2025-04-10,2245,0.2,0.33,0.25,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.36,0.47,0.42
Pathankot,2024,Kharif,Paddy,2024-06-20,2024-10-15,3910,0.22,0.36,0.31,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.27,0.38,0.32
Pathankot,2024,Kharif,Maize,2024-06-20,2024-10-15,2543,0.23,0.39,0.31,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.27,0.38,0.32
Pathankot,2024,Kharif,Cotton,2024-06-20,2024-10-15,2582,0.36,0.48,0.42,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.27,0.38,0.32
Pathankot,2024,Zaid,Moong,2024-03-15,2024-06-10,1760,0.34,0.44,0.34,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.2,0.38,0.26
Pathankot,2024,Zaid,Vegetables,2024-03-15,2024-06-10,2117,0.21,0.36,0.27,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.2,0.38,0.26
Pathankot,2024,Zaid,Sunflower,2024-03-15,2024-06-10,2204,0.36,0.49,0.4,Sandy,"[7.3, 7.6]",0.44,266.0,13.0,168.0,670,502,24.5,34.5,14.5,71,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.2,0.38,0.26
Patiala,2023,Rabi,Wheat,2023-11-15,2024-04-10,3120,0.22,0.41,0.33,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Patiala,2023,Rabi,Barley,2023-11-15,2024-04-10,2395,0.33,0.48,0.39,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Patiala,2023,Rabi,Mustard,2023-11-15,2024-04-10,1542,0.22,0.33,0.27,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Patiala,2023,Kharif,Paddy,2023-06-20,2023-10-15,3735,0.36,0.53,0.46,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Patiala,2023,Kharif,Maize,2023-06-20,2023-10-15,2405,0.31,0.48,0.42,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Patiala,2023,Kharif,Cotton,2023-06-20,2023-10-15,2669,0.34,0.45,0.4,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Patiala,2023,Zaid,Moong,2023-03-15,2023-06-10,2279,0.25,0.4,0.31,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Patiala,2023,Zaid,Vegetables,2023-03-15,2023-06-10,2261,0.29,0.42,0.35,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Patiala,2023,Zaid,Sunflower,2023-03-15,2023-06-10,1531,0.4,0.5,0.41,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Patiala,2024,Rabi,Wheat,2024-11-15,2025-04-10,4000,0.35,0.5,0.41,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.29,0.41,0.33
Patiala,2024,Rabi,Barley,2024-11-15,2025-04-10,2240,0.38,0.52,0.46,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.29,0.41,0.33
Patiala,2024,Rabi,Mustard,2024-11-15,2025-04-10,1844,0.24,0.4,0.32,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.29,0.41,0.33
Patiala,2024,Kharif,Paddy,2024-06-20,2024-10-15,4161,0.35,0.46,0.37,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.32,0.56,0.41
Patiala,2024,Kharif,Maize,2024-06-20,2024-10-15,2697,0.3,0.42,0.33,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.32,0.56,0.41
Patiala,2024,Kharif,Cotton,2024-06-20,2024-10-15,2153,0.29,0.44,0.37,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.32,0.56,0.41
Patiala,2024,Zaid,Moong,2024-03-15,2024-06-10,2095,0.28,0.48,0.42,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.25,0.35,0.22
Patiala,2024,Zaid,Vegetables,2024-03-15,2024-06-10,1533,0.33,0.46,0.37,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.25,0.35,0.22
Patiala,2024,Zaid,Sunflower,2024-03-15,2024-06-10,1918,0.21,0.33,0.25,Sandy Loam,"[7.1, 8.0]",0.57,318.0,24.0,195.0,565,424,24.5,33.5,15.5,66,5292,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.25,0.35,0.22
Rupnagar (Ropar),2023,Rabi,Wheat,2023-11-15,2024-04-10,3459,0.27,0.45,0.38,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Rupnagar (Ropar),2023,Rabi,Barley,2023-11-15,2024-04-10,1582,0.34,0.46,0.4,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Rupnagar (Ropar),2023,Rabi,Mustard,2023-11-15,2024-04-10,2103,0.21,0.38,0.3,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Rupnagar (Ropar),2023,Kharif,Paddy,2023-06-20,2023-10-15,3955,0.36,0.52,0.43,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Rupnagar (Ropar),2023,Kharif,Maize,2023-06-20,2023-10-15,2816,0.24,0.35,0.29,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Rupnagar (Ropar),2023,Kharif,Cotton,2023-06-20,2023-10-15,2293,0.39,0.49,0.43,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Rupnagar (Ropar),2023,Zaid,Moong,2023-03-15,2023-06-10,1823,0.29,0.48,0.41,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Rupnagar (Ropar),2023,Zaid,Vegetables,2023-03-15,2023-06-10,2002,0.23,0.43,0.33,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Rupnagar (Ropar),2023,Zaid,Sunflower,2023-03-15,2023-06-10,1959,0.2,0.4,0.32,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Rupnagar (Ropar),2024,Rabi,Wheat,2024-11-15,2025-04-10,3634,0.3,0.45,0.37,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.39,0.56,0.43
Rupnagar (Ropar),2024,Rabi,Barley,2024-11-15,2025-04-10,1718,0.23,0.33,0.26,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.39,0.56,0.43
Rupnagar (Ropar),2024,Rabi,Mustard,2024-11-15,2025-04-10,1961,0.33,0.53,0.48,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.39,0.56,0.43
Rupnagar (Ropar),2024,Kharif,Paddy,2024-06-20,2024-10-15,4273,0.33,0.47,0.38,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.37,0.56,0.42
